,lon,lat,inc,D1AU,delta,launch radius,launch speed,t factor,B1AU,gamma,vsw
count,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0
mean,-10.111855506896973,-0.10778617858886719,174.66873168945312,0.14335623383522034,3.2103774547576904,27.976804733276367,651.405517578125,127.88907623291016,7.549019813537598,1.2423757314682007,334.7977294921875
std,11.672422409057617,10.904346466064453,13.32957935333252,0.03210708126425743,0.9879506230354309,15.203438758850098,164.50807189941406,96.94017028808594,1.334797739982605,0.45643946528434753,43.5694694519043
min,-38.547218322753906,-37.46347427368164,137.723388671875,0.10043387860059738,1.0213314294815063,5.043493270874023,400.5367431640625,-245.71701049804688,5.000879764556885,0.20016586780548096,250.0861358642578
25%,-18.478899002075195,-7.880643963813782,166.32342529296875,0.11857777275145054,2.416176438331604,16.680862426757812,504.01721954345703,74.24062156677246,6.505982756614685,0.8920431584119797,302.2080535888672
50%,-10.100033283233643,0.60356205701828,174.94805908203125,0.13751261681318283,3.2833850383758545,25.652299880981445,634.0230407714844,148.69745635986328,7.516238212585449,1.2854787707328796,335.6899871826172
75%,-2.962484061717987,8.07049036026001,183.01687622070312,0.1594737134873867,3.982997179031372,38.425843238830566,774.0928344726562,205.2002716064453,8.40616250038147,1.6181540787220001,363.43626403808594
max,32.43783950805664,35.60263442993164,218.44737243652344,0.28558653593063354,4.999556541442871,80.5367660522461,999.8156127929688,249.17626953125,12.501741409301758,1.9993995428085327,448.7481384277344
