,lon,lat,inc,D1AU,delta,launch radius,launch speed,t factor,B1AU,gamma,vsw
count,1024.0,1024.0,1024.0,1024.0,1024.0,1024.0,1024.0,1024.0,1024.0,1024.0,1024.0
mean,-8.351305961608887,-0.599134624004364,174.6564483642578,0.14942720532417297,3.3504552841186523,26.22620964050293,632.518798828125,97.46000671386719,7.403528213500977,1.222212553024292,337.037109375
std,11.930888175964355,10.943714141845703,14.3330659866333,0.01934797130525112,1.0130900144577026,15.13542366027832,158.2995147705078,111.80220031738281,1.3608471155166626,0.441163033246994,41.162635803222656
min,-29.922916412353516,-27.046655654907227,128.64344787597656,0.12001845985651016,1.050097942352295,5.001072883605957,401.6653137207031,-240.85397338867188,5.00459623336792,0.20120292901992798,250.45977783203125
25%,-17.083794116973877,-9.147064924240112,165.18970489501953,0.1331511177122593,2.59274959564209,13.482420921325684,496.03076171875,33.000182151794434,6.36904239654541,0.899738222360611,305.49657440185547
50%,-9.492085933685303,0.27208112180233,174.84920501708984,0.14721966534852982,3.465787410736084,23.748878479003906,612.0120544433594,122.69822692871094,7.2672789096832275,1.230652928352356,338.03045654296875
75%,-1.2339583039283752,7.782095909118652,184.07390594482422,0.16272752359509468,4.1521583795547485,36.64609909057617,751.7031402587891,184.85033798217773,8.227304458618164,1.5690732300281525,365.2575149536133
max,27.86134910583496,26.232280731201172,221.3590850830078,0.19936533272266388,4.999886989593506,76.68006134033203,997.8822021484375,249.809326171875,12.577814102172852,1.9987179040908813,448.704345703125
