,lon,lat,inc,D1AU,delta,launch radius,launch speed,t factor,B1AU,gamma,vsw
count,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0
mean,4.463326454162598,1.2350635528564453,228.68295288085938,0.14876440167427063,1.9237290620803833,26.0839786529541,699.4365844726562,209.92160034179688,5.8233642578125,1.2317670583724976,297.00555419921875
std,3.4022209644317627,5.746109485626221,2.758388042449951,0.005219006445258856,0.8078595399856567,9.466127395629883,27.561744689941406,38.15314483642578,0.6835541725158691,0.40469667315483093,7.7488627433776855
min,0.004746410995721817,-9.922840118408203,225.0145263671875,0.14004679024219513,1.0009130239486694,5.346561431884766,650.3452758789062,-59.43560028076172,5.001150608062744,0.4279000163078308,280.3802185058594
25%,2.0017892718315125,-3.9108453392982483,226.43534469604492,0.14452364295721054,1.3341704905033112,19.373911380767822,675.1765289306641,193.92326736450195,5.2853453159332275,0.8667330741882324,291.0631637573242
50%,3.587342143058777,2.3616037368774414,227.9912109375,0.1484680101275444,1.707335650920868,27.326053619384766,700.5890808105469,220.60668182373047,5.693438291549683,1.2555362582206726,297.5621337890625
75%,6.182908415794373,6.348095178604126,230.6944580078125,0.1528143510222435,2.2471590638160706,33.07655143737793,721.1588897705078,236.77544403076172,6.175178170204163,1.558259278535843,303.44640350341797
max,14.741297721862793,9.986007690429688,234.95755004882812,0.1598951667547226,5.688210487365723,53.503299713134766,749.7531127929688,249.94073486328125,9.195995330810547,1.9852306842803955,309.9846496582031
