,lon,lat,inc,D1AU,delta,launch radius,launch speed,t factor,B1AU,gamma,vsw
count,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0
mean,128.67083740234375,-14.624629974365234,127.22624206542969,0.33685922622680664,1.941150188446045,7.863395690917969,1254.320556640625,-184.32875061035156,13.756073951721191,3.484229803085327,70.7155990600586
std,5.489362716674805,8.385385513305664,8.670146942138672,0.010318356566131115,0.6951299905776978,1.208916187286377,340.51025390625,37.76723098754883,2.6349265575408936,0.37112924456596375,15.353015899658203
min,110.6415023803711,-32.37950897216797,95.6158218383789,0.28586506843566895,1.0034626722335815,5.023552894592285,700.6840209960938,-249.8854217529297,7.190364360809326,2.1653873920440674,50.02758026123047
25%,124.9212818145752,-20.76118040084839,121.8852424621582,0.3317526802420616,1.2975898087024689,6.957967638969421,973.7991180419922,-213.63775253295898,11.825155019760132,3.2886380553245544,58.773380279541016
50%,128.6059799194336,-15.689955234527588,127.81528091430664,0.33887507021427155,1.8693628907203674,7.788790702819824,1211.88232421875,-188.21163940429688,13.683077335357666,3.561924934387207,66.71045303344727
75%,132.43040466308594,-9.512209415435791,133.25993728637695,0.3448200300335884,2.4546815752983093,8.845752954483032,1523.6448364257812,-155.98198699951172,15.338905572891235,3.7614409923553467,79.20421981811523
max,142.8443145751953,13.70726490020752,150.70680236816406,0.3499838709831238,3.8619067668914795,10.91878604888916,1988.8153076171875,-57.59044647216797,22.718679428100586,3.9986581802368164,134.11163330078125
