,lon,lat,inc,D1AU,delta,launch radius,launch speed,t factor,B1AU,gamma,vsw
count,1024.0,1024.0,1024.0,1024.0,1024.0,1024.0,1024.0,1024.0,1024.0,1024.0,1024.0
mean,-3.4407763481140137,-5.731140613555908,199.17388916015625,0.15072578191757202,3.442176342010498,23.90015411376953,645.3416137695312,137.83192443847656,8.217931747436523,1.3001959323883057,310.35662841796875
std,10.230159759521484,13.251951217651367,11.324140548706055,0.02053370513021946,0.9421284198760986,13.144518852233887,166.0797576904297,83.59994506835938,1.4060392379760742,0.42753881216049194,30.886308670043945
min,-29.847970962524414,-29.812135696411133,161.8055419921875,0.12006935477256775,1.0502901077270508,5.073703289031982,400.2659606933594,-236.1199951171875,5.013692378997803,0.2193138599395752,250.58750915527344
25%,-10.553732633590698,-16.987248420715332,191.76114654541016,0.1330120973289013,2.8251434564590454,13.67190146446228,499.31214141845703,93.52265548706055,7.2079017162323,0.9719519168138504,287.6348648071289
50%,-3.5860787630081177,-8.31566333770752,199.18994903564453,0.14868009090423584,3.5200568437576294,21.45458698272705,619.6048583984375,153.15789031982422,8.211548328399658,1.3379732966423035,309.9332275390625
75%,3.4185513854026794,6.469421863555908,206.6004867553711,0.16491013392806053,4.1890867948532104,32.09867858886719,774.7051086425781,202.76739120483398,9.172330617904663,1.6500684022903442,330.33497619628906
max,26.755523681640625,25.222883224487305,247.54042053222656,0.1997939944267273,4.999054431915283,69.12811279296875,999.9728393554688,249.90000915527344,13.360491752624512,1.9989783763885498,440.4180908203125
