,lon,lat,inc,D1AU,delta,launch radius,launch speed,t factor,B1AU,gamma,vsw
count,1024.0,1024.0,1024.0,1024.0,1024.0,1024.0,1024.0,1024.0,1024.0,1024.0,1024.0
mean,-9.5715913772583,-2.3102707862854004,181.29835510253906,0.15612852573394775,2.7589492797851562,26.235469818115234,648.1683959960938,186.7291717529297,7.239665985107422,1.2011041641235352,337.8048095703125
std,10.536970138549805,8.887739181518555,10.694326400756836,0.0211180467158556,1.0049371719360352,14.87403392791748,162.09637451171875,52.36294937133789,1.1820238828659058,0.4618151783943176,40.97687911987305
min,-29.819015502929688,-29.97694206237793,145.77053833007812,0.1200769767165184,1.0237072706222534,5.048340797424316,400.73028564453125,-244.99691772460938,5.001425266265869,0.21080456674098969,250.010009765625
25%,-17.906773567199707,-8.43989872932434,174.29449462890625,0.13951179385185242,1.9640365242958069,14.78643250465393,504.5261001586914,160.04492950439453,6.374993920326233,0.82441146671772,307.58677673339844
50%,-10.483747482299805,-2.1372716426849365,181.2226333618164,0.1546923741698265,2.7143425941467285,23.040315628051758,633.066650390625,198.99752044677734,7.166826486587524,1.2411875128746033,338.981201171875
75%,-2.3791999220848083,4.057319641113281,188.7739601135254,0.1723867915570736,3.4951844811439514,35.45273780822754,766.1097869873047,225.0065040588379,8.037241697311401,1.5874684154987335,367.24388122558594
max,27.55516815185547,22.496234893798828,218.0802459716797,0.1999863088130951,4.964783668518066,88.19893646240234,999.2412109375,249.90553283691406,12.194676399230957,1.999487042427063,449.7882080078125
